"JOURNAL OF CLINICAL EPIDEMIOLOGY,J CLIN EPIDEMIOL,ELSEVIER SCIENCE INC,0895-4356,1878-5921,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",SCIE,""41,985"",7.3,Q1,1.77,40.45%,";
"JOURNAL OF CLINICAL INVESTIGATION,J CLIN INVEST,AMER SOC CLINICAL INVESTIGATION INC,0021-9738,1558-8238,""MEDICINE, RESEARCH & EXPERIMENTAL"",SCIE,""116,288"",13.3,Q1,3.45,66.61%,";
"JOURNAL OF CLINICAL ONCOLOGY,J CLIN ONCOL,LIPPINCOTT WILLIAMS & WILKINS,0732-183X,1527-7755,ONCOLOGY,SCIE,""169,257"",42.1,Q1,6.46,29.96%,";
"Journal of CO2 Utilization,J CO2 UTIL,ELSEVIER SCI LTD,2212-9820,2212-9839,""CHEMISTRY, MULTIDISCIPLINARY"",SCIE,""15,968"",7.2,Q1,1.14,37.23%,";
"JOURNAL OF COASTAL CONSERVATION,J COAST CONSERV,SPRINGER,1400-0350,1874-7841,ENVIRONMENTAL SCIENCES,SCIE,""1,754"",1.7,Q4,0.48,22.89%,";
"JOURNAL OF COLD REGIONS ENGINEERING,J COLD REG ENG,ASCE-AMER SOC CIVIL ENGINEERS,0887-381X,1943-5495,""ENGINEERING, CIVIL"",SCIE,732,1.1,Q3,0.3,4.76%,";
"JOURNAL OF COLD REGIONS ENGINEERING,J COLD REG ENG,ASCE-AMER SOC CIVIL ENGINEERS,0887-381X,1943-5495,""ENGINEERING, ENVIRONMENTAL"",SCIE,732,1.1,Q4,0.3,4.76%,";
"JOURNAL OF COLD REGIONS ENGINEERING,J COLD REG ENG,ASCE-AMER SOC CIVIL ENGINEERS,0887-381X,1943-5495,""GEOSCIENCES, MULTIDISCIPLINARY"",SCIE,732,1.1,Q4,0.3,4.76%,";
"JOURNAL OF COLLOID AND INTERFACE SCIENCE,J COLLOID INTERF SCI,ACADEMIC PRESS INC ELSEVIER SCIENCE,0021-9797,1095-7103,""CHEMISTRY, PHYSICAL"",SCIE,""125,430"",9.4,Q1,1.53,9.19%,";
"JOURNAL OF COMBINATORIAL OPTIMIZATION,J COMB OPTIM,SPRINGER,1382-6905,1573-2886,""COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS"",SCIE,""1,602"",0.9,Q4,0.32,6.85%,";
"JOURNAL OF COMMUNITY HEALTH,J COMMUN HEALTH,SPRINGER,0094-5145,1573-3610,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",SSCI,""4,917"",3.9,Q1,1.55,18.23%,";
"JOURNAL OF COMMUNITY PSYCHOLOGY,J COMMUNITY PSYCHOL,WILEY,0090-4392,1520-6629,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",SSCI,""4,740"",2,Q3,0.82,16.17%,";
"JOURNAL OF COMPOSITES FOR CONSTRUCTION,J COMPOS CONSTR,ASCE-AMER SOC CIVIL ENGINEERS,1090-0268,1943-5614,""ENGINEERING, CIVIL"",SCIE,""7,408"",2.9,Q2,0.85,1.57%,";
"JOURNAL OF COMPUTATIONAL BIOLOGY,J COMPUT BIOL,""MARY ANN LIEBERT, INC"",1066-5277,1557-8666,""COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS"",SCIE,""5,105"",1.4,Q4,0.49,10%,";
"JOURNAL OF COMPUTATIONAL BIOLOGY,J COMPUT BIOL,""MARY ANN LIEBERT, INC"",1066-5277,1557-8666,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,""5,105"",1.4,Q4,0.49,10%,";
"Journal of Computational Biophysics and Chemistry,J COMPUT BIOPHYS CHE,WORLD SCIENTIFIC PUBL CO PTE LTD,2737-4165,2737-4173,""CHEMISTRY, MULTIDISCIPLINARY"",SCIE,342,2.0,Q3,0.42,1.78%,";
"JOURNAL OF COMPUTATIONAL CHEMISTRY,J COMPUT CHEM,WILEY,0192-8651,1096-987X,""CHEMISTRY, MULTIDISCIPLINARY"",SCIE,""55,071"",3.4,Q2,0.66,19.03%,";
"Journal of Computational Design and Engineering,J COMPUT DES ENG,OXFORD UNIV PRESS,,2288-5048,""COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS"",SCIE,""2,494"",4.8,Q1,1.41,93.42%,";
"Journal of Computational Design and Engineering,J COMPUT DES ENG,OXFORD UNIV PRESS,,2288-5048,""ENGINEERING, MULTIDISCIPLINARY"",SCIE,""2,494"",4.8,Q1,1.41,93.42%,";
"Journal of Computational Methods in Sciences and Engineering,J COMPUT METHODS SCI,IOS PRESS,1472-7978,1875-8983,""ENGINEERING, MULTIDISCIPLINARY"",ESCI,433,0.5,Q4,0.15,0%,";
"JOURNAL OF COMPUTATIONAL PHYSICS,J COMPUT PHYS,ACADEMIC PRESS INC ELSEVIER SCIENCE,0021-9991,1090-2716,""COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS"",SCIE,""65,817"",3.8,Q2,1.12,40.78%,";
"Journal of Computational Science,J COMPUT SCI-NETH,ELSEVIER,1877-7503,1877-7511,""COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS"",SCIE,""4,457"",3.1,Q2,0.84,23.72%,";
"Journal of Computer Chemistry-Japan,J COMPUT CHEM-JPN,""SOC COMPUTER CHEMISTRY, JAPAN"",1347-1767,1347-3824,""CHEMISTRY, MULTIDISCIPLINARY"",ESCI,85,0.1,Q4,0.02,98.55%,";
"JOURNAL OF COMPUTER-AIDED MOLECULAR DESIGN,J COMPUT AID MOL DES,SPRINGER,0920-654X,1573-4951,""COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS"",SCIE,""5,615"",3,Q2,0.81,33.72%,";
"JOURNAL OF COMPUTER-AIDED MOLECULAR DESIGN,J COMPUT AID MOL DES,SPRINGER,0920-654X,1573-4951,BIOCHEMISTRY & MOLECULAR BIOLOGY,SCIE,""5,615"",3.0,Q3,0.81,33.72%,";
"JOURNAL OF COMPUTING AND INFORMATION SCIENCE IN ENGINEERING,J COMPUT INF SCI ENG,ASME,1530-9827,1944-7078,""COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS"",SCIE,""1,585"",2.6,Q2,0.55,0.74%,";
"JOURNAL OF COMPUTING IN CIVIL ENGINEERING,J COMPUT CIVIL ENG,ASCE-AMER SOC CIVIL ENGINEERS,0887-3801,1943-5487,""COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS"",SCIE,""5,009"",4.7,Q1,1.15,3.57%,";
"JOURNAL OF COMPUTING IN CIVIL ENGINEERING,J COMPUT CIVIL ENG,ASCE-AMER SOC CIVIL ENGINEERS,0887-3801,1943-5487,""ENGINEERING, CIVIL"",SCIE,""5,009"",4.7,Q1,1.15,3.57%,";
"JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT,J CONSTR ENG M,ASCE-AMER SOC CIVIL ENGINEERS,0733-9364,1943-7862,""ENGINEERING, CIVIL"",SCIE,""12,367"",4.1,Q1,0.87,2.58%,";
"JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT,J CONSTR ENG M,ASCE-AMER SOC CIVIL ENGINEERS,0733-9364,1943-7862,CONSTRUCTION & BUILDING TECHNOLOGY,SCIE,""12,367"",4.1,Q1,0.87,2.58%,";
Journal of Construction in Developing Countries,J CONSTR DEV CTRIES,PENERBIT UNIV SAINS MALAYSIA,1823-6499,1985-8329,CONSTRUCTION & BUILDING TECHNOLOGY,ESCI,304,0.8,Q4,0.15,100%,;
"Journal of Constructional Steel Research,J CONSTR STEEL RES,ELSEVIER SCI LTD,0143-974X,1873-5983,""ENGINEERING, CIVIL"",SCIE,""23,811"",4,Q1,0.87,7.23%,";
"Journal of Constructional Steel Research,J CONSTR STEEL RES,ELSEVIER SCI LTD,0143-974X,1873-5983,CONSTRUCTION & BUILDING TECHNOLOGY,SCIE,""23,811"",4,Q1,0.87,7.23%,";
"JOURNAL OF CONSUMER HEALTH ON THE INTERNET,J CONS HLTH INTERNET,""ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD"",1539-8285,1539-8293,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",ESCI,357,0.4,Q4,0.17,2.83%,";
"JOURNAL OF CONTAMINANT HYDROLOGY,J CONTAM HYDROL,ELSEVIER,0169-7722,1873-6009,""GEOSCIENCES, MULTIDISCIPLINARY"",SCIE,""5,900"",3.5,Q1,0.87,25.78%,";
"JOURNAL OF CONTAMINANT HYDROLOGY,J CONTAM HYDROL,ELSEVIER,0169-7722,1873-6009,ENVIRONMENTAL SCIENCES,SCIE,""5,900"",3.5,Q2,0.87,25.78%,";
"JOURNAL OF CONTAMINANT HYDROLOGY,J CONTAM HYDROL,ELSEVIER,0169-7722,1873-6009,WATER RESOURCES,SCIE,""5,900"",3.5,Q2,0.87,25.78%,";
"JOURNAL OF CONTAMINANT HYDROLOGY,J CONTAM HYDROL,ELSEVIER,0169-7722,1873-6009,WATER RESOURCES,SCIE,""6,719"",4.184,Q2,0.84,9.91%,";
Journal of Contemporary Water Research & Education,J CONTEMP WAT RES ED,WILEY,1936-7031,1936-704X,WATER RESOURCES,ESCI,474,0.9,Q4,0.21,0%,;
"JOURNAL OF CONTROLLED RELEASE,J CONTROL RELEASE,ELSEVIER,0168-3659,1873-4995,""CHEMISTRY, MULTIDISCIPLINARY"",SCIE,""66,109"",10.5,Q1,2.1,22.04%,";
"JOURNAL OF CONTROLLED RELEASE,J CONTROL RELEASE,ELSEVIER,0168-3659,1873-4995,PHARMACOLOGY & PHARMACY,SCIE,""66,109"",10.5,Q1,2.1,22.04%,";
"Journal of Correctional Health Care,J CORRECT HEALTH CAR,""MARY ANN LIEBERT, INC"",1078-3458,1940-5200,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",SSCI,610,0.8,Q4,0.27,0%,";
"JOURNAL OF CRYSTAL GROWTH,J CRYST GROWTH,ELSEVIER,0022-0248,1873-5002,""MATERIALS SCIENCE, MULTIDISCIPLINARY"",SCIE,""21,623"",1.7,Q3,0.5,16.22%,";
"Journal of Cultural Geography,J CULT GEOGR,""ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD"",0887-3631,1940-6320,GEOGRAPHY,ESCI,310,0.7,Q3,0.26,11.76%,";
Journal of Cultural Heritage Management and Sustainable Development,J CULT HERIT MANAG S,EMERALD GROUP PUBLISHING LTD,2044-1266,2044-1274,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,ESCI,591,1.1,Q4,0.18,12.68%,;
"JOURNAL OF CULTURAL HERITAGE,J CULT HERIT,ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER,1296-2074,1778-3674,""GEOSCIENCES, MULTIDISCIPLINARY"",SCIE,""6,530"",3.5,Q1,2.26,30.65%,";
"JOURNAL OF CULTURAL HERITAGE,J CULT HERIT,ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER,1296-2074,1778-3674,""MATERIALS SCIENCE, MULTIDISCIPLINARY"",SCIE,""6,530"",3.5,Q2,2.26,30.65%,";
"Journal of Defense Modeling and Simulation-Applications Methodology Technology-JDMS,J DEF MODEL SIMUL-AP,SAGE PUBLICATIONS INC,1548-5129,1557-380X,""ENGINEERING, MULTIDISCIPLINARY"",ESCI,388,1,Q3,0.29,5%,";
"Journal of Developmental Origins of Health and Disease,J DEV ORIG HLTH DIS,CAMBRIDGE UNIV PRESS,2040-1744,2040-1752,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",SCIE,""1,744"",1.8,Q3,0.56,25%,";
"Journal of Disaster Research,J DISASTER RES,FUJI TECHNOLOGY PRESS LTD,1881-2473,1883-8030,""GEOSCIENCES, MULTIDISCIPLINARY"",ESCI,888,0.7,Q4,0.19,89.69%,";
"Journal of Dynamic Behavior of Materials,J DYNAM BEHAV MAT,SPRINGERNATURE,2199-7446,2199-7454,""MATERIALS SCIENCE, MULTIDISCIPLINARY"",ESCI,505,1.2,Q4,0.34,19.44%,";
"Journal of Earth Science,J EARTH SCI-CHINA,""CHINA UNIV GEOSCIENCES, WUHAN"",1674-487X,1867-111X,""GEOSCIENCES, MULTIDISCIPLINARY"",SCIE,""3,098"",4.1,Q1,0.91,3.49%,";
"Journal of Earth System Science,J EARTH SYST SCI,INDIAN ACAD SCIENCES,2347-4327,0973-774X,""GEOSCIENCES, MULTIDISCIPLINARY"",SCIE,""4,060"",1.3,Q3,0.41,0.58%,";
"JOURNAL OF EARTHQUAKE ENGINEERING,J EARTHQ ENG,TAYLOR & FRANCIS LTD,1363-2469,1559-808X,""ENGINEERING, CIVIL"",SCIE,""5,309"",2.5,Q2,0.69,2.27%,";
"JOURNAL OF EARTHQUAKE ENGINEERING,J EARTHQ ENG,TAYLOR & FRANCIS LTD,1363-2469,1559-808X,""ENGINEERING, GEOLOGICAL"",SCIE,""5,309"",2.5,Q2,0.69,2.27%,";
"JOURNAL OF EARTHQUAKE ENGINEERING,J EARTHQ ENG,TAYLOR & FRANCIS LTD,1363-2469,1559-808X,""GEOSCIENCES, MULTIDISCIPLINARY"",SCIE,""5,309"",2.5,Q2,0.69,2.27%,";
Journal of Ecohydraulics,J ECOHYDRAULICS,TAYLOR & FRANCIS LTD,2470-5357,2470-5365,ENVIRONMENTAL SCIENCES,ESCI,279,4.6,Q2,1.18,17.78%,;
Journal of Ecohydraulics,J ECOHYDRAULICS,TAYLOR & FRANCIS LTD,2470-5357,2470-5365,WATER RESOURCES,ESCI,279,4.6,Q1,1.18,17.78%,;
"Journal of Ecological Engineering,J ECOL ENG,POLISH SOC ECOLOGICAL ENGINEERING-PTIE,2299-8993,2299-8993,""ENGINEERING, ENVIRONMENTAL"",ESCI,""2,339"",1.3,Q4,0.15,99.91%,";
"JOURNAL OF ECOLOGY,J ECOL,WILEY,0022-0477,1365-2745,ECOLOGY,SCIE,""24,342"",5.3,Q1,1.36,44.34%,";
"Journal of Econometrics,J ECONOMETRICS,ELSEVIER SCIENCE SA,0304-4076,1872-6895,""MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"",SCIE,""29,126"",9.9,Q1,2.38,21.26%,";
"Journal of Econometrics,J ECONOMETRICS,ELSEVIER SCIENCE SA,0304-4076,1872-6895,""SOCIAL SCIENCES, MATHEMATICAL METHODS"",SSCI,""29,126"",9.9,Q1,2.38,21.26%,";
"Journal of Econometrics,J ECONOMETRICS,ELSEVIER SCIENCE SA,0304-4076,1872-6895,ECONOMICS,SSCI,""29,126"",9.9,Q1,2.38,21.26%,";
"JOURNAL OF ECONOMIC GEOGRAPHY,J ECON GEOGR,OXFORD UNIV PRESS,1468-2702,1468-2710,GEOGRAPHY,SSCI,""4,685"",3.1,Q1,0.95,31.94%,";
"JOURNAL OF ECONOMIC LITERATURE,J ECON LIT,AMER ECONOMIC ASSOC,0022-0515,2328-8175,ECONOMICS,SSCI,""12,175"",11.5,Q1,3.67,0%,";
"Journal of Education and Health Promotion,J EDUC HEALTH PROMOT,WOLTERS KLUWER MEDKNOW PUBLICATIONS,2277-9531,2319-6440,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",ESCI,""3,376"",1.4,Q3,0.51,83.26%,";
"Journal of Educational Evaluation for Health Professions,J EDUC EVAL HEALTH P,KOREA HEALTH PERSONNEL LICENSING EXAMINATION INST,1975-5937,1975-5937,""EDUCATION, SCIENTIFIC DISCIPLINES"",ESCI,""1,239"",9.3,Q1,1.16,98.99%,";
"JOURNAL OF ELASTICITY,J ELASTICITY,SPRINGER,0374-3535,1573-2681,""ENGINEERING, MULTIDISCIPLINARY"",SCIE,""3,153"",1.8,Q2,0.47,33.64%,";
"JOURNAL OF ELASTICITY,J ELASTICITY,SPRINGER,0374-3535,1573-2681,""MATERIALS SCIENCE, MULTIDISCIPLINARY"",SCIE,""3,153"",1.8,Q3,0.47,33.64%,";
"JOURNAL OF ELASTOMERS AND PLASTICS,J ELASTOM PLAST,SAGE PUBLICATIONS LTD,0095-2443,1530-8006,""MATERIALS SCIENCE, MULTIDISCIPLINARY"",SCIE,""1,001"",1.4,Q4,0.3,2.42%,";
Journal of Electrochemical Energy Conversion and Storage,J ELECTROCHEM ENERGY,ASME,2381-6872,2381-6910,ENERGY & FUELS,SCIE,877,2.7,Q3,0.42,1.4%,;
"JOURNAL OF ELECTRONIC MATERIALS,J ELECTRON MATER,SPRINGER,0361-5235,1543-186X,""MATERIALS SCIENCE, MULTIDISCIPLINARY"",SCIE,""16,504"",2.2,Q3,0.44,3.49%,";
Journal of Elementology,J ELEMENTOL,POLISH SOCIETY MAGNESIUM RESEARCH,1644-2296,1644-2296,ENVIRONMENTAL SCIENCES,SCIE,916,0.7,Q4,0.14,0%,;
"Journal of Energetic Materials,J ENERG MATER,TAYLOR & FRANCIS INC,0737-0652,1545-8822,""MATERIALS SCIENCE, MULTIDISCIPLINARY"",SCIE,""1,024"",1.7,Q3,0.27,0.75%,";
"Journal of Energy Chemistry,J ENERGY CHEM,ELSEVIER,2095-4956,2095-4956,""CHEMISTRY, APPLIED"",SCIE,""34,236"",14.0,Q1,2.01,6.24%,";
"Journal of Energy Chemistry,J ENERGY CHEM,ELSEVIER,2095-4956,2095-4956,""CHEMISTRY, PHYSICAL"",SCIE,""34,236"",14.0,Q1,2.01,6.24%,";
"Journal of Energy Chemistry,J ENERGY CHEM,ELSEVIER,2095-4956,2095-4956,""ENGINEERING, CHEMICAL"",SCIE,""34,236"",14.0,Q1,2.01,6.24%,";
"Journal of Energy Chemistry,J ENERGY CHEM,ELSEVIER,2095-4956,2095-4956,ENERGY & FUELS,SCIE,""34,236"",14.0,Q1,2.01,6.24%,";
"JOURNAL OF ENERGY ENGINEERING,J ENERG ENG,ASCE-AMER SOC CIVIL ENGINEERS,0733-9402,1943-7897,""ENGINEERING, CIVIL"",SCIE,""1,270"",2,Q2,0.4,0.47%,";
"JOURNAL OF ENERGY ENGINEERING,J ENERG ENG,ASCE-AMER SOC CIVIL ENGINEERS,0733-9402,1943-7897,ENERGY & FUELS,SCIE,""1,270"",2.0,Q4,0.4,0.47%,";
"Journal of Energy in Southern Africa,J ENERGY SOUTH AFR,""UNIV CAPE TOWN, ENERGY RES CENTRE"",1021-447X,2413-3051,ENERGY & FUELS,SCIE,367,0.6,Q4,0.11,70.83%,";
"JOURNAL OF ENERGY RESOURCES TECHNOLOGY-TRANSACTIONS OF THE ASME,J ENERG RESOUR-ASME,ASME,0195-0738,1528-8994,ENERGY & FUELS,SCIE,""5,095"",2.6,Q3,0.47,2.49%,";
"Journal of Energy Storage,J ENERGY STORAGE,ELSEVIER,2352-152X,2352-1538,ENERGY & FUELS,SCIE,""58,099"",8.9,Q1,1.31,8.5%,";
"Journal of Engineering and Technological Sciences,J ENG TECHNOL SCI,ITB JOURNAL PUBL,2337-5779,2338-5502,""ENGINEERING, MULTIDISCIPLINARY"",ESCI,535,0.9,Q3,0.3,96.17%,";
"Journal of Engineering Design and Technology,J ENG DES TECHNOL,EMERALD GROUP PUBLISHING LTD,1726-0531,1726-0531,""ENGINEERING, MULTIDISCIPLINARY"",ESCI,""1,796"",2.6,Q1,0.81,3.97%,";
"JOURNAL OF ENGINEERING DESIGN,J ENG DESIGN,TAYLOR & FRANCIS LTD,0954-4828,1466-1837,""ENGINEERING, MULTIDISCIPLINARY"",SCIE,""1,188"",2.5,Q1,0.8,20.69%,";
"JOURNAL OF ENGINEERING EDUCATION,J ENG EDUC,AMER SOC ENGINEERING EDUCATION,1069-4730,2168-9830,""ENGINEERING, MULTIDISCIPLINARY"",SCIE,""3,166"",3.9,Q1,1.36,53.28%,";
"JOURNAL OF ENGINEERING MATERIALS AND TECHNOLOGY-TRANSACTIONS OF THE ASME,J ENG MATER-T ASME,ASME,0094-4289,1528-8889,""MATERIALS SCIENCE, MULTIDISCIPLINARY"",SCIE,""2,930"",1.5,Q4,0.36,3.45%,";
"JOURNAL OF ENGINEERING MATHEMATICS,J ENG MATH,SPRINGER,0022-0833,1573-2703,""ENGINEERING, MULTIDISCIPLINARY"",SCIE,""2,097"",1.4,Q2,0.45,25.97%,";
"Journal of Engineering Research,J ENG RES-KUWAIT,ACADEMIC PUBLICATION COUNCIL,2307-1877,2307-1885,""ENGINEERING, MULTIDISCIPLINARY"",SCIE,868,0.9,Q3,0.24,95.04%,";
"Journal of Engineering Science and Technology,J ENG SCI TECHNOL,TAYLORS UNIV SDN BHD,,1823-4690,""ENGINEERING, MULTIDISCIPLINARY"",ESCI,""1,889"",0.7,Q3,0.22,0%,";
"JOURNAL OF ENGINEERING TECHNOLOGY,J ENG TECHNOL-US,AMER SOC ENGINEERING EDUCATION,0747-9964,,""ENGINEERING, MULTIDISCIPLINARY"",SCIE,212,1.3,Q3,0.04,0%,";
"Journal of Engineering,J ENG-NY,HINDAWI LTD,2314-4912,2314-4904,""ENGINEERING, MULTIDISCIPLINARY"",ESCI,""1,112"",1.7,Q2,0.45,100%,";
"Journal of Engineering-JOE,J ENG-JOE,WILEY,,2051-3305,""ENGINEERING, MULTIDISCIPLINARY"",ESCI,""1,598"",0.8,Q3,0.22,81.42%,";
"Journal of Environmental Accounting and Management,J ENVIRON ACCOUNT MA,""L & H SCIENTIFIC PUBLISHING, LLC"",2325-6192,2325-6206,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,ESCI,149,0.7,Q4,0.13,0%,";
"JOURNAL OF ENVIRONMENTAL AND ENGINEERING GEOPHYSICS,J ENVIRON ENG GEOPH,ENVIRONMENTAL ENGINEERING GEOPHYSICAL SOC,1083-1363,1943-2658,""ENGINEERING, GEOLOGICAL"",SCIE,655,1.0,Q4,0.27,0%,";
"JOURNAL OF ENVIRONMENTAL BIOLOGY,J ENVIRON BIOL,TRIVENI ENTERPRISES,0254-8704,2394-0379,ENVIRONMENTAL SCIENCES,ESCI,""2,553"",0.6,Q4,0.12,0%,";
"Journal of Environmental Chemical Engineering,J ENVIRON CHEM ENG,ELSEVIER SCI LTD,2213-2929,2213-3437,""ENGINEERING, ENVIRONMENTAL"",SCIE,""63,635"",7.4,Q1,0.94,7.7%,";
Journal of Environmental Engineering and Landscape Management,J ENVIRON ENG LANDSC,VILNIUS GEDIMINAS TECH UNIV,1648-6897,1822-4199,ENVIRONMENTAL SCIENCES,SCIE,586,1.0,Q4,0.2,97.54%,;
"Journal of Environmental Engineering and Science,J ENVIRON ENG SCI,EMERALD GROUP PUBLISHING LTD,1496-2551,1496-256X,""ENGINEERING, ENVIRONMENTAL"",ESCI,512,1.0,Q4,0.09,2.67%,";
"JOURNAL OF ENVIRONMENTAL ENGINEERING,J ENVIRON ENG,ASCE-AMER SOC CIVIL ENGINEERS,0733-9372,1943-7870,""ENGINEERING, CIVIL"",SCIE,""5,504"",1.6,Q3,0.32,3.89%,";
"JOURNAL OF ENVIRONMENTAL ENGINEERING,J ENVIRON ENG,ASCE-AMER SOC CIVIL ENGINEERS,0733-9372,1943-7870,""ENGINEERING, ENVIRONMENTAL"",SCIE,""5,504"",1.6,Q4,0.32,3.89%,";
"JOURNAL OF ENVIRONMENTAL ENGINEERING,J ENVIRON ENG,ASCE-AMER SOC CIVIL ENGINEERS,0733-9372,1943-7870,ENVIRONMENTAL SCIENCES,SCIE,""5,504"",1.6,Q4,0.32,3.89%,";
"Journal of Environmental Health Science and Engineering,J ENVIRON HEALTH SCI,SPRINGER,,2052-336X,""ENGINEERING, ENVIRONMENTAL"",SCIE,""3,154"",3.0,Q3,0.42,10%,";
"Journal of Environmental Health Science and Engineering,J ENVIRON HEALTH SCI,SPRINGER,,2052-336X,ENVIRONMENTAL SCIENCES,SCIE,""3,154"",3.0,Q2,0.42,10%,";
"JOURNAL OF ENVIRONMENTAL HEALTH,J ENVIRON HEALTH,NATL ENVIRON HEALTH ASSOC,0022-0892,0022-0892,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",SCIE,900,0.8,Q4,0.12,0%,";
JOURNAL OF ENVIRONMENTAL HEALTH,J ENVIRON HEALTH,NATL ENVIRON HEALTH ASSOC,0022-0892,0022-0892,ENVIRONMENTAL SCIENCES,SCIE,900,0.8,Q4,0.12,0%,;
Journal of Environmental Informatics,J ENVIRON INFORM,INT SOC ENVIRON INFORM SCI,1726-2135,1684-8799,ENVIRONMENTAL SCIENCES,SCIE,776,6.0,Q1,1.39,0%,;
"Journal of Environmental Management,J ENVIRON MANAGE,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,0301-4797,1095-8630,ENVIRONMENTAL SCIENCES,SCIE,""110,283"",8.0,Q1,1.49,16.5%,";
"JOURNAL OF ENVIRONMENTAL QUALITY,J ENVIRON QUAL,WILEY,0047-2425,1537-2537,ENVIRONMENTAL SCIENCES,SCIE,""13,222"",2.2,Q3,0.43,48.47%,";
"JOURNAL OF ENVIRONMENTAL RADIOACTIVITY,J ENVIRON RADIOACTIV,ELSEVIER SCI LTD,0265-931X,1879-1700,ENVIRONMENTAL SCIENCES,SCIE,""8,130"",1.9,Q3,0.38,30.1%,";
"JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART A-TOXIC/HAZARDOUS SUBSTANCES & ENVIRONMENTAL ENGINEERING,J ENVIRON SCI HEAL A,TAYLOR & FRANCIS INC,1093-4529,1532-4117,""ENGINEERING, ENVIRONMENTAL"",SCIE,""5,362"",1.9,Q4,0.3,1.96%,";
"JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART A-TOXIC/HAZARDOUS SUBSTANCES & ENVIRONMENTAL ENGINEERING,J ENVIRON SCI HEAL A,TAYLOR & FRANCIS INC,1093-4529,1532-4117,ENVIRONMENTAL SCIENCES,SCIE,""5,362"",1.9,Q3,0.3,1.96%,";
"JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART B-PESTICIDES FOOD CONTAMINANTS AND AGRICULTURAL WASTES,J ENVIRON SCI HEAL B,TAYLOR & FRANCIS INC,0360-1234,1532-4109,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",SCIE,""3,057"",1.4,Q3,0.43,1.15%,";
"JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART B-PESTICIDES FOOD CONTAMINANTS AND AGRICULTURAL WASTES,J ENVIRON SCI HEAL B,TAYLOR & FRANCIS INC,0360-1234,1532-4109,ENVIRONMENTAL SCIENCES,SCIE,""3,057"",1.4,Q4,0.43,1.15%,";
Journal of Environmental Science and Health Part C-Toxicology and Carcinogenesis,J ENV SCI HEAL C-TOX,TAYLOR & FRANCIS INC,2689-6583,2689-6591,ENVIRONMENTAL SCIENCES,SCIE,101,1.2,Q4,0.4,2.33%,;
Journal of Environmental Science and Management,J ENVIRON SCI MANAG,UNIV PHILIPPINES LOS BANOS COLLEGE,0119-1144,0119-1144,ENVIRONMENTAL SCIENCES,SCIE,200,0.4,Q4,0.07,0%,;
"Journal of Environmental Sciences,J ENVIRON SCI,SCIENCE PRESS,1001-0742,1878-7320,ENVIRONMENTAL SCIENCES,SCIE,""21,394"",5.9,Q1,1.37,5.25%,";
"Journal of Environmental Studies and Sciences,J ENVIRON STUD SCI,SPRINGER,2190-6483,2190-6491,ENVIRONMENTAL SCIENCES,ESCI,""1,057"",1.9,Q3,0.38,27.22%,";
"JOURNAL OF ENZYME INHIBITION AND MEDICINAL CHEMISTRY,J ENZYM INHIB MED CH,TAYLOR & FRANCIS LTD,1475-6366,1475-6374,BIOCHEMISTRY & MOLECULAR BIOLOGY,SCIE,""9,268"",5.6,Q1,1.42,97.77%,";
